Date,AAPL,AMZN,BAC,CVX,GLD,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,SPY,TLT,UNH,WMT,XOM
2018-09-04,53.993896484375,101.97550201416016,25.727096557617188,84.94508361816406,112.93000030517578,60.03316879272461,199.17112731933594,107.9538803100586,92.66075897216797,35.037513732910156,169.67001342773438,103.61009979248047,7.017899990081787,27.354869842529297,67.66783905029297,256.5914001464844,95.72406005859375,234.698486328125,28.36309051513672,56.64463424682617
2018-09-05,53.6416015625,99.74099731445312,25.7601375579834,84.98080444335938,113.31999969482422,59.42804718017578,199.0873565673828,109.68152618408203,92.21012115478516,35.52284240722656,165.72467041015625,100.62358093261719,6.8872880935668945,27.672258377075195,68.15061950683594,255.90084838867188,95.4688491821289,233.93809509277344,28.737857818603516,57.39952087402344
2018-09-06,52.75022506713867,97.91549682617188,25.6107120513916,82.34395599365234,113.54000091552734,58.67917251586914,196.53965759277344,110.49689483642578,91.81581115722656,35.828128814697266,161.1151580810547,100.85545349121094,6.746288776397705,27.625972747802734,67.626953125,255.1305694580078,95.81977844238281,236.49021911621094,28.687292098999023,56.764564514160156
2018-09-07,52.32461929321289,97.60350036621094,25.61901092529297,81.89373016357422,113.2300033569336,58.36199188232422,196.0284423828125,110.86019897460938,91.9928207397461,35.78898239135742,161.62071228027344,100.3638916015625,6.7250142097473145,27.9036808013916,67.02145385742188,254.63473510742188,95.00631713867188,235.2887420654297,28.50288200378418,57.73111343383789
2018-09-10,51.622379302978516,96.95050048828125,25.58580780029297,81.8079833984375,113.1500015258789,58.23660659790039,194.3523712158203,110.77139282226562,91.50198364257812,36.055145263671875,162.75079345703125,101.44905090332031,6.796009063720703,27.81111717224121,67.40602111816406,255.077392578125,95.35720825195312,227.7901611328125,28.821134567260742,57.646461486816406
2018-09-11,52.92753982543945,99.35749816894531,25.6107120513916,82.19386291503906,113.22000122070312,58.97654342651367,192.92767333984375,111.82086944580078,92.08136749267578,36.02382278442383,164.49549865722656,103.17420196533203,6.748266696929932,27.97641944885254,67.10328674316406,255.9185028076172,94.63147735595703,228.93905639648438,28.74380111694336,58.45777893066406
2018-09-12,52.27023696899414,99.5,25.26204490661621,82.7441177368164,114.16999816894531,58.065120697021484,191.20126342773438,112.5071029663086,90.99501037597656,36.19602584838867,160.5897674560547,103.61009979248047,6.634475231170654,28.04254722595215,68.00334167480469,255.98045349121094,94.85477447509766,230.36859130859375,28.544519424438477,58.648258209228516
2018-09-13,53.53282928466797,99.49349975585938,25.021289825439453,83.10855865478516,113.76000213623047,58.587486267089844,191.35215759277344,112.93499755859375,91.34907531738281,36.18024826049805,159.95533752441406,104.72310638427734,6.712151050567627,28.333480834960938,68.2815170288086,257.4945068359375,94.99834442138672,232.84176635742188,28.291706085205078,58.07678985595703
2018-09-14,52.92517852783203,98.5094985961914,25.21222686767578,83.88033294677734,113.0199966430664,58.381317138671875,192.11473083496094,112.6120834350586,91.3330307006836,36.30656051635742,160.906982421875,105.14974975585938,6.838061809539795,28.406219482421875,68.41244506835938,257.53875732421875,94.54375457763672,232.6839599609375,28.13406753540039,58.50010299682617
2018-09-17,51.5159912109375,95.40149688720703,25.13751983642578,83.9732437133789,113.61000061035156,57.48179626464844,190.98338317871094,112.99153137207031,91.6065902709961,36.567073822021484,159.18211364746094,104.00891876220703,6.776219367980957,28.43927001953125,68.93611145019531,256.1752624511719,94.54375457763672,231.42103576660156,28.20248031616211,58.845794677734375
2018-09-18,51.601112365722656,97.05249786376953,25.07939910888672,84.4162826538086,113.44000244140625,57.84259796142578,191.82139587402344,113.459716796875,91.97676849365234,36.259185791015625,158.9045867919922,105.00135803222656,6.704234600067139,28.76988983154297,68.73157501220703,257.5654296875,93.55482482910156,230.91233825683594,28.383907318115234,59.00102233886719
